Symbol,Company_Name,Sector,Industry,Current_Price,Previous_Close,Day_High,Day_Low,52_Week_High,52_Week_Low,PE_Ratio,Dividend_Yield,Last_Updated,Market_cap (in Cr.),Profit_Margins (%age),Operating_Margins (%age),EBITDA (in Cr.),Volume (in Cr.),Avg_Volume (in Cr.)
NSE:AMJLAND,AMJ Land Holdings Limited,Real Estate,Real Estate - Development,56.099998474121094,55.62,56.74,55.34,76.49,41.87,11.495901,0.36,17-Sep-2025,230.175488,27.084999999999997,33.159,33.3911264,0.04640591873779297,0.2781830624336243
NSE:AMRUTANJAN,Amrutanjan Health Care Limited,Healthcare,Drug Manufacturers - Specialty & Generic,762.0,763.1,772.0,761.0,842.9,544.1,40.424404,0.6,17-Sep-2025,2202.0352,11.796,7.355,63.7585728,0.8045196,1.727073
NSE:ANANDRATHI,Anand Rathi Wealth Limited,Financial Services,Asset Management,3048.199951171875,3063.8,3068.8,3030.0,3074.0,1594.0,78.96891,0.46,17-Sep-2025,25306.3380992,31.409,45.855000000000004,455.2288768,8.423700565063477,82.39345432016601
NSE:ANANTRAJ,Anant Raj Limited,Real Estate,Real Estate - Development,589.5,595.15,602.55,585.0,947.9,376.15,43.847584,0.12,17-Sep-2025,20243.816448,21.128,24.098,538.0038144,97.0011639,158.2187346
NSE:ANDHRAPAP,Andhra Paper Limited,Basic Materials,Paper & Paper Products,79.54000091552734,79.8,80.33,79.4,108.85,65.1,19.166265,1.25,17-Sep-2025,1583.4346496,5.098,1.957,138.0186496,0.2888256513244629,2.1886942511924743
NSE:ANGELONE,Angel One Limited,Financial Services,Capital Markets,2246.699951171875,2230.4,2266.0,2229.9,3503.15,1941.0,20.997572,4.66,17-Sep-2025,20382.3005696,21.133,15.305,,89.11086016333007,243.13157795595703
NSE:ANDHRSUGAR,The Andhra Sugars Limited,Basic Materials,Chemicals,78.12000274658203,76.89,78.85,76.8,116.0,65.1,30.635296,1.04,17-Sep-2025,1058.7995136,1.616,5.7389997,149.8943488,0.6652230713882447,1.825094188167572
NSE:ANIKINDS,Anik Industries Limited,Consumer Defensive,Food Distribution,67.18000030517578,69.57,70.77,67.18,133.0,67.18,82.93827,,17-Sep-2025,186.4480128,1.4630001,0.281,2.8524,0.3005028593650818,0.11221747250976563
NSE:ANMOL,Anmol India Limited,Energy,Thermal Coal,15.989999771118164,16.09,16.15,15.82,37.0,14.02,10.383117,,17-Sep-2025,91.0058048,0.65499996,1.7319999999999998,19.4788976,0.06324044909477233,0.11409984136676789
NSE:ALPHAGEO,Alphageo (India) Limited,Energy,Oil & Gas Equipment & Services,279.5199890136719,277.2,286.5,277.0,522.8,217.0,,2.89,17-Sep-2025,178.2929408,-6.4079999999999995,-4.7670003,-4.4601248,0.6515610943908692,0.33654206677246096
NSE:ALPSINDUS,Alps Industries Limited,Consumer Cyclical,Textile Manufacturing,1.809999942779541,1.89,1.89,1.81,4.43,1.62,,,17-Sep-2025,7.079652,0.0,-198.089,,0.0030333789041042327,0.002820341910839081
NSE:ANKITMETAL,Ankit Metal & Power Limited,Basic Materials,Steel,1.9199999570846558,1.97,2.04,1.9,4.99,1.75,,,17-Sep-2025,27.780864,-31.392999999999997,-51.785000000000004,-232.9467136,0.0005231999883055687,0.006116735863280296
NSE:ANTGRAPHIC,Antarctica Limited,Consumer Cyclical,Packaging & Containers,1.1100000143051147,1.11,1.15,1.1,2.32,0.93,,,17-Sep-2025,17.2061104,1.989,14.901,2.042925,0.009520026122689247,0.03947215550869703
NSE:ANSALAPI,Ansal Properties & Infrastructure Limited,Real Estate,Real Estate - Development,4.889999866485596,4.98,5.02,4.88,15.58,3.52,,,17-Sep-2025,77.8947648,-20.724002,3.4979999999999998,-155.410624,0.009302735746002197,0.012266075665092468
NSE:ANTHEM,,Healthcare,Biotechnology,840.7999877929688,831.8,853.9,835.1,864.9,701.9,104.188354,,17-Sep-2025,47220.1658368,24.593999999999998,30.552,740.5498368,28.219349590301512,251.87643442316894
NSE:ANUHPHR,Anuh Pharma Limited,Healthcare,Drug Manufacturers - Specialty & Generic,87.56999969482422,87.65,89.0,87.1,122.85,74.25,19.036957,1.71,17-Sep-2025,879.6668928,6.497999999999999,4.17,62.2997504,0.10331508563995362,1.2013553118133544
NSE:ANURAS,Anupam Rasayan India Ltd,Basic Materials,Specialty Chemicals,1096.4000244140625,1099.0,1100.8,1091.5,1197.0,601.0,97.805534,0.14,17-Sep-2025,12499.398656,7.3999999999999995,19.267,468.8012288,13.202191253979493,21.25908683338623
NSE:ANUP,The Anup Engineering Limited,Industrials,Specialty Industrial Machinery,2312.10009765625,2312.8,2340.0,2289.9,3859.4,2125.1,38.45169,0.74,17-Sep-2025,4632.6624256,15.818999999999999,19.299999,172.8744448,3.484566057177734,7.174909023046875
NSE:APCL,Anjani Portland Cement Limited,Basic Materials,Building Materials,139.9600067138672,139.53,140.0,136.85,189.49,96.2,,,17-Sep-2025,421.2068352,-14.368,2.7520001,-2.25,0.007711796369934082,0.10014138480377198
NSE:APCOTEXIND,Apcotex Industries Limited,Basic Materials,Specialty Chemicals,401.29998779296875,401.55,406.75,399.55,456.0,286.95,35.57624,1.62,17-Sep-2025,2080.796672,4.0809999999999995,7.277,131.3878784,0.43573152674560545,1.476382655090332
NSE:APLAPOLLO,APL Apollo Tubes Limited,Basic Materials,Steel,1690.300048828125,1697.6,1703.0,1687.4,1936.0,1272.7,58.568954,0.34,17-Sep-2025,46928.8157184,3.836,6.1440002,1268.48,34.02658513293457,114.5509581890625
NSE:AMBER,Amber Enterprises India Limited,Consumer Cyclical,"Furnishings, Fixtures & Appliances",8253.0,8298.0,8394.0,8203.0,8394.0,4266.1,102.53448,,17-Sep-2025,27970.3257088,2.496,5.651,777.1672576,366.7014225,323.5151241
NSE:APLLTD,Alembic Pharmaceuticals Limited,Healthcare,Drug Manufacturers - Specialty & Generic,978.5,971.1,980.75,963.0,1303.9,725.2,31.883348,1.13,17-Sep-2025,19233.6904192,8.842,12.134,1030.3925248,6.74098435,36.34550185
NSE:APEX,Apex Frozen Foods Limited,Consumer Defensive,Farm Products,249.7899932861328,245.13,253.34,246.0,281.7,186.55,84.96258,0.82,17-Sep-2025,781.6128512,1.035,4.566,30.1657248,2.5393400927474974,7.192453066680908
NSE:APOLLO,Apollo Micro Systems Limited,Industrials,Aerospace & Defense,341.5,343.8,354.7,332.0,354.7,87.99,162.61905,0.07,17-Sep-2025,11390.1174784,10.998,27.279999999999998,147.4068224,473.32757165,462.30880095
NSE:APOLLOHOSP,Apollo Hospitals Enterprise Limited,Healthcare,Medical Care Facilities,7885.0,7852.5,7911.0,7860.0,7980.0,6001.0,72.240036,0.25,17-Sep-2025,113374.461952,6.978,10.9069996,2942.2749696,113.5085175,353.8291245
NSE:APOLLOPIPE,Apollo Pipes Limited,Industrials,Building Products & Equipment,401.95001220703125,408.05,409.25,401.4,628.3,312.8,64.41507,0.17,17-Sep-2025,1765.50912,2.465,3.1119999999999997,88.9298752,1.1501799599304199,3.532417097277832
NSE:APOLLOTYRE,Apollo Tyres Limited,Consumer Cyclical,Auto Parts,486.54998779296875,486.25,499.0,484.0,584.9,370.9,37.198013,1.03,17-Sep-2025,30868.5307904,3.1579999999999995,7.4719999999999995,3116.2929152,66.92850263583374,52.34927552661133
NSE:APTUS,Aptus Value Housing Finance India Limited,Financial Services,Mortgage Finance,329.95001220703125,334.15,336.4,328.95,401.65,267.95,20.660614,1.5,17-Sep-2025,16530.92352,61.102999999999994,79.512,,24.330183950134277,71.87862030926513
NSE:ARCHIDPLY,Archidply Industries Limited,Basic Materials,Lumber & Wood Production,104.3499984741211,103.36,109.85,102.5,141.7,79.5,,,17-Sep-2025,207.311104,-0.72600003,3.608,28.9077504,0.6315574957649231,0.2994531906211853
NSE:APOLSINHOT,Apollo Sindoori Hotels Limited,Industrials,Specialty Business Services,1413.0999755859375,1416.2,1427.7,1409.9,2224.85,1160.0,36.0209,0.32,17-Sep-2025,367.462528,1.844,4.689,31.1145504,0.07574215869140626,0.4280279826049805
NSE:AMNPLST,Amines & Plasticizers Limited,Basic Materials,Chemicals,227.11000061035156,226.41,229.9,226.9,349.0,186.16,31.455679,0.22,17-Sep-2025,1249.5592448,5.994,8.253,67.255552,0.025163788067626952,0.1831415044921875
NSE:ARCHIES,Archies Limited,Consumer Cyclical,Specialty Retail,19.549999237060547,19.34,19.78,19.25,36.71,14.81,,,17-Sep-2025,66.5178944,-0.212,-22.209999,2.1179,0.005491594785690308,0.06255022255897522
NSE:ARE&M,Amara Raja Energy & Mobility Limited,Industrials,Electrical Equipment & Parts,1034.5,1036.75,1044.0,1032.15,1444.0,832.3,22.029387,1.0,17-Sep-2025,18934.8675584,6.626,6.508,1478.0499968,18.24392475,59.13502005
NSE:ARENTERP,Rajdarshan Industries Limited,Basic Materials,Other Industrial Metals & Mining,46.5,45.35,46.8,45.6,88.34,37.17,172.22221,,17-Sep-2025,14.7946256,12.917000000000002,37.25,-0.4686634,0.0004092,0.02377545
NSE:APARINDS,APAR Industries Limited,Industrials,Electrical Equipment & Parts,8969.5,8632.5,8989.0,8660.0,11779.9,4308.05,40.86058,0.59,17-Sep-2025,35988.7896576,4.481,8.112001000000001,1637.270016,75.3581512,96.1925058
NSE:ARIES,Aries Agro Limited,Basic Materials,Agricultural Inputs,425.0,431.3,434.75,422.0,459.9,220.11,15.022976,0.28,17-Sep-2025,552.682752,5.686999999999999,11.233,73.048928,1.7246925,9.1044775
NSE:ARFIN,Arfin India Limited,Basic Materials,Aluminum,44.0,42.76,44.75,42.1,44.75,31.43,104.76191,,17-Sep-2025,742.724352,1.2200001,5.072,33.773824,1.1535568,1.9387456
NSE:ARIHANTSUP,Arihant Superstructures Limited,Real Estate,Real Estate - Development,408.3999938964844,400.25,412.8,400.1,553.6,315.1,26.850756,0.37,17-Sep-2025,1766.3299584,12.794,29.990998,130.5619712,0.6984456695617676,1.9637505306518555
NSE:ARIHANTCAP,Arihant Capital Markets Limited,Financial Services,Capital Markets,111.16999816894531,111.86,112.69,110.66,124.8,58.15,23.552967,0.45,17-Sep-2025,1160.4257792,25.444,33.233002,,1.2732744570281982,8.595897715419007
NSE:ARKADE,,Real Estate,Real Estate - Development,178.22000122070312,178.16,179.78,177.54,213.69,128.15,21.292713,1.12,17-Sep-2025,3308.9038336,21.677999,20.267001,198.469056,2.8822807917419433,23.129409580422973
NSE:ARMANFIN,Arman Financial Services Limited,Financial Services,Credit Services,1437.5,1428.4,1447.9,1419.2,1864.4,1110.0,251.75131,,17-Sep-2025,1508.3974656,3.367,-34.615,,0.96844375,4.38394375
NSE:AROGRANITE,Aro Granite Industries Limited,Industrials,Building Products & Equipment,38.36000061035156,37.86,39.0,37.41,62.38,31.08,,,17-Sep-2025,58.6908032,-6.3260004,11.618,6.5201248,0.012117924192810058,0.11756572987060547
NSE:ARISINFRA,,Industrials,Engineering & Construction,160.3300018310547,159.47,161.7,158.55,208.5,136.0,,,17-Sep-2025,1299.4505728,0.269,8.2049996,49.658,3.694195638189697,15.47072286668396
NSE:APTECHT,Aptech Limited,Consumer Defensive,Education & Training Services,130.35000610351562,130.95,132.99,129.21,229.5,107.0,36.512608,3.44,17-Sep-2025,757.4951936,4.361000000000001,4.403,30.175824,0.7850068417572021,0.8274488037445068
NSE:ARROWGREEN,Arrow Greentech Limited,Consumer Cyclical,Packaging & Containers,573.6500244140625,568.3,579.9,567.35,1099.0,486.65,16.073132,0.7,17-Sep-2025,865.5174656,24.621001,29.903999999999996,79.7350016,0.627228936694336,2.2672369914916994
NSE:ARTEMISMED,Artemis Medicare Services Limited,,,248.0,244.39,251.77,245.58,350.0,207.71,108.29694,,17-Sep-2025,,9.0059996,11.8599996,149.8588288,3.2348872,2.7657456
NSE:ARSHIYA,Arshiya Limited,Industrials,Integrated Freight & Logistics,2.059999942779541,2.08,2.17,2.03,4.64,1.73,,,17-Sep-2025,54.2760576,0.0,-88.708,25.3928992,0.024572503317451477,0.0291957611890316
NSE:ARVEE,Arvee Laboratories (India) Ltd.,Basic Materials,Specialty Chemicals,177.4499969482422,169.0,177.45,169.0,235.79,126.54,141.95999,,17-Sep-2025,195.5499008,3.8859999999999997,0.6520000300000001,2.3457596,0.01703519970703125,0.03577391938476562
NSE:ARTNIRMAN,Art Nirman Limited,Real Estate,Real Estate - Development,49.349998474121094,50.2,50.2,49.06,89.8,39.68,61.687496,,17-Sep-2025,123.1578624,6.47,-10.7329994,2.775975,0.003380474895477295,0.01471616954498291
NSE:ARVIND,Arvind Limited,Consumer Cyclical,Textile Manufacturing,333.25,323.8,336.4,326.35,450.0,274.8,23.769613,1.16,17-Sep-2025,8729.5172608,4.32,5.3969998,863.7375488,9.110955025,12.159326075
NSE:ARVINDFASN,Arvind Fashions Limited,Consumer Cyclical,Apparel Manufacturing,569.8499755859375,562.3,579.0,562.0,639.7,320.2,,0.28,17-Sep-2025,7609.0359808,-0.50999997,5.8569998,665.8475008,14.977480878320312,26.656727082946777
NSE:ASAHISONG,Asahi Songwon Colors Limited,Basic Materials,Specialty Chemicals,288.95001220703125,287.1,291.4,286.0,518.95,258.0,19.212101,0.52,17-Sep-2025,341.4840064,3.0700000000000003,3.9419996999999998,53.5178496,0.16080068179321289,0.31822064844360354
NSE:ASAHIINDIA,Asahi India Glass Limited,Consumer Cyclical,Auto Parts,900.0499877929688,887.75,901.75,883.25,906.95,576.8,62.5904,0.23,17-Sep-2025,21879.3148416,7.4499995,10.123,766.8075008,13.218224125726318,61.085942646514894
NSE:ARVSMART,Arvind SmartSpaces Limited,Real Estate,Real Estate - Development,641.9500122070312,644.25,648.25,640.0,1025.0,580.2,24.91075,0.93,17-Sep-2025,2943.3088,16.035,19.552,178.8077056,1.8291081697814942,5.164295263201904
NSE:ASAL,Automotive Stampings and Assemblies Limited,Consumer Cyclical,Auto Parts,506.6000061035156,503.95,513.0,503.4,819.6,395.5,52.33471,,17-Sep-2025,804.2477568,2.026,3.259,41.3153504,0.32219760388183594,3.7609984453125
NSE:ASHIANA,Ashiana Housing Limited,Real Estate,Real Estate - Development,311.6000061035156,312.1,314.6,310.75,395.7,247.8,83.98922,0.8,17-Sep-2025,3132.3590656,5.212,2.934,37.1673248,0.29452432576904297,1.484431269076538
NSE:ASALCBR,Associated Alcohols & Breweries Limited,Consumer Defensive,Beverages - Wineries & Distilleries,1019.0,1017.4,1034.0,1016.8,1496.0,815.0,22.258629,0.2,17-Sep-2025,1934.6427904,8.01,11.816,135.1206272,0.9710051,4.4436552
NSE:ASHAPURMIN,Ashapura Minechem Limited,Basic Materials,Other Industrial Metals & Mining,620.7999877929688,620.35,643.75,617.05,645.0,200.45,17.017544,0.16,17-Sep-2025,5930.7380736,10.2390006,11.085,450.3164928,25.685661574932862,44.87564455759277
NSE:ASHIMASYN,Ashima Limited,Real Estate,Real Estate - Development,23.799999237060547,23.59,24.11,23.75,38.5,16.99,,,17-Sep-2025,456.343552,0.0,0.0,-0.44,0.1483834752433777,0.30657969017219544
NSE:ASHOKA,Ashoka Buildcon Limited,Industrials,Engineering & Construction,192.22999572753906,191.74,194.7,191.08,319.0,159.34,3.0639143,,17-Sep-2025,5399.433216,18.620001,29.712,2957.431808,7.116546671829224,15.070447205047607
NSE:ASHOKAMET,Ashoka Metcast Limited,Basic Materials,Steel,16.520000457763672,16.52,16.73,16.5,35.25,15.0,5.942446,,17-Sep-2025,41.293392,20.931,6.7729995,3.36175,0.06921219391784668,0.1492631601360321
NSE:ASIANHOTNR,Asian Hotels (North) Limited,Consumer Cyclical,Lodging,326.25,323.9,340.05,325.35,419.5,165.4,3.1894612,,17-Sep-2025,635.6426752,60.998,-11.616999999999999,103.5340992,0.28820925,0.332611875
NSE:ASIANENE,Asian Energy Services Limited,Energy,Oil & Gas Equipment & Services,346.6499938964844,349.65,352.2,345.75,418.0,215.0,32.95152,0.29,17-Sep-2025,1553.9418112,8.77,5.866,71.4777024,2.2338818906677247,12.858392218600464
NSE:ASHOKLEY,Ashok Leyland Limited,Industrials,Farm & Heavy Construction Machinery,137.5500030517578,134.54,137.77,135.0,138.2,95.93,25.60894,2.32,17-Sep-2025,80777.7337344,6.476,18.953999999999997,10255.9227904,168.76620596433716,176.03591619562684
NSE:ASKAUTOLTD,,Consumer Cyclical,Auto Parts,533.5499877929688,534.6,541.0,533.0,555.0,333.3,40.91641,0.28,17-Sep-2025,10528.3821568,7.0760004,10.451,442.5750016,3.0763958746154785,15.529826074694824
NSE:ASIANTILES,Asian Granito India Limited,Industrials,Building Products & Equipment,59.02000045776367,58.69,59.65,59.0,91.3,39.15,24.288065,,17-Sep-2025,1368.7446528,2.3239998,2.903,79.3598272,0.19667824952545165,1.7182787833271027
NSE:ASIANPAINT,Asian Paints Limited,Basic Materials,Specialty Chemicals,2486.300048828125,2480.9,2492.1,2481.0,3358.0,2124.75,66.37213,1.0,17-Sep-2025,238327.5360256,10.629,14.837,5495.4725376,40.609733217529296,270.6001952642822
NSE:ASMS,Bartronics India Limited,Technology,Information Technology Services,15.930000305175781,16.06,16.35,15.51,25.8,11.78,398.25003,,17-Sep-2025,486.701312,3.687,-9.064999,-0.776175,0.4792986631820679,0.8078182804756164
NSE:ASPINWALL,Aspinwall and Company Limited,Consumer Defensive,Farm Products,272.95001220703125,271.45,273.8,268.2,345.9,220.35,28.081276,2.39,17-Sep-2025,213.4002304,2.2130001,-3.444,11.4225,0.018697075836181642,0.14654686155395508
NSE:ASTEC,Astec LifeSciences Limited,Basic Materials,Agricultural Inputs,847.9000244140625,836.45,860.0,836.1,1333.5,634.6,,,17-Sep-2025,1889.2654592,-31.777,-24.681,-32.098976,0.6446583885620117,6.071896864831543
NSE:ASTERDM,Aster DM Healthcare Limited,Healthcare,Medical Care Facilities,614.0499877929688,619.9,622.6,612.8,675.0,387.1,97.159805,0.81,17-Sep-2025,31735.1460864,7.549,13.373,831.3650176,9.959829397003174,78.34940116744995
NSE:ASTRAL,Astral Limited,Industrials,Building Products & Equipment,1462.5,1476.8,1478.6,1461.1,2037.95,1232.3,81.15982,0.25,17-Sep-2025,39287.8686208,8.339,8.3009996,882.899968,24.417315,128.30571
NSE:ASTRAMICRO,Astra Microwave Products Limited,Technology,Communication Equipment,1109.0,1104.3,1124.9,1100.1,1195.9,584.2,64.77803,0.2,17-Sep-2025,10529.4004224,14.837,15.827,287.7952768,32.0288072,46.6776991
NSE:ASTRAZEN,AstraZeneca Pharma India Limited,Healthcare,Drug Manufacturers - Specialty & Generic,9128.0,9016.5,9140.0,8980.0,10691.0,6220.0,124.98973,0.35,17-Sep-2025,22825.5678464,9.884,12.262998999999999,284.2974976,3.7579976,30.5258576
NSE:ASTRON,Astron Paper & Board Mill Limited,Basic Materials,Paper & Paper Products,16.290000915527344,15.94,16.65,16.0,25.0,10.11,,,17-Sep-2025,75.9866624,-134.24699,-162.793,-24.8291248,0.06428523061294555,0.12400274496917725
NSE:ATAM,Atam Valves Limited,Industrials,Specialty Industrial Machinery,90.5999984741211,89.35,91.0,89.86,162.99,76.98,15.701906,0.95,17-Sep-2025,103.8547776,10.764,15.568999999999999,10.5532248,0.10715261819534301,0.22291223624572754
NSE:ATALREAL,Atal Realtech Limited,Industrials,Engineering & Construction,18.950000762939453,19.1,19.26,18.6,21.0,7.36,54.14286,,17-Sep-2025,212.7971328,3.8920000000000003,8.076999,8.1011,0.18690764752502442,0.8988080111865997
NSE:ATGL,Adani Total Gas Limited,Utilities,Utilities - Regulated Gas,608.25,605.85,612.55,606.0,862.0,532.6,384.96835,0.04,17-Sep-2025,66895.9440896,12.3789996,17.232999,1118.6374656,11.1265956,55.66375545
NSE:ATL,Allcargo Terminals Limited,Industrials,Integrated Freight & Logistics,30.989999771118164,30.82,31.54,30.61,46.0,21.21,25.401638,,17-Sep-2025,781.1339264,3.987,12.0950006,153.9218688,0.6637933990974426,0.7029120758085251
NSE:ATHERENERG,Ather Energy Limited,Consumer Cyclical,Auto Manufacturers,569.25,556.3,587.0,559.95,603.0,288.15,,,17-Sep-2025,21573.0372608,-31.807000000000002,-28.297,-561.9749888,181.286144325,132.51195045
NSE:ATLANTAA,Atlantaa Limited,Industrials,Infrastructure Operations,39.16999816894531,40.01,40.39,39.02,65.71,27.26,11.588757,,17-Sep-2025,320.75136,41.011003,-22.791,34.652176,0.24140469871520995,0.755742027671814
NSE:ATLASCYCLE,Atlas Cycles (Haryana) Limited,Consumer Cyclical,Leisure,121.48999786376953,121.91,122.01,118.4,176.39,28.85,9.425136,,17-Sep-2025,79.0410304,50.119,-87.668,0.6752,0.023726996582794188,0.07199497273406982
NSE:ATUL,Atul Ltd,Basic Materials,Specialty Chemicals,6520.0,6467.0,6537.0,6444.0,8180.0,4752.0,38.3349,0.39,17-Sep-2025,19196.0530944,8.708999,10.383000000000001,941.9150336,5.501576,24.605176
NSE:ATULAUTO,Atul Auto Limited,Consumer Cyclical,Auto Manufacturers,524.6500244140625,529.9,533.8,520.9,695.0,412.65,62.6822,,17-Sep-2025,1455.9720448,3.1419999999999995,3.5740000000000003,55.1475008,8.044248964331056,28.067989331115722
NSE:AURIONPRO,Aurionpro Solutions Limited,Technology,Software - Infrastructure,1265.5,1257.6,1296.8,1262.5,1923.75,1173.4,35.6881,0.4,17-Sep-2025,6989.4955008,15.547,17.357,259.0227712,20.20611195,20.9579455
NSE:AUBANK,AU Small Finance Bank Limited,Financial Services,Banks - Regional,706.2999877929688,711.2,712.2,698.3,841.0,489.45,24.105803,0.14,17-Sep-2025,52632.9839616,24.486,33.545,,190.27643978143922,183.99418391001586
NSE:AURUM,Aurum PropTech Limited,Real Estate,Real Estate Services,173.4199981689453,170.61,177.37,171.47,264.8,144.4,,,17-Sep-2025,1229.7575424,-12.254,-16.418,63.2574976,0.8832453926742554,2.0128338927474974
NSE:AUROPHARMA,Aurobindo Pharma Limited,Healthcare,Drug Manufacturers - Specialty & Generic,1100.0,1091.6,1103.8,1087.5,1559.9,1010.0,18.87116,0.37,17-Sep-2025,63888.2152448,10.5900005,15.222,6656.9723904,47.33157,143.35343
